transaction_amount,transaction_hour,account_age_days,distance_km,transactions_24h,avg_amount_7d,device_changes_30d,failed_attempts_24h,num_prior_transactions,is_new_device,email_address_match,billing_shipping_match,card_present,merchant_risk_score,velocity_score,isFraud
76.8,14,142,80.94,0,30.51,0,1,2,0,1,1,0,0.186,5.88,0
36.3,3,808,2.43,0,48.86,2,0,18,0,1,1,1,0.303,18.62,0
210.26,17,395,8.36,1,10.13,0,1,11,0,1,1,1,0.185,3.86,0
83.52,10,176,21.92,1,48.56,0,0,6,0,1,1,1,0.38,4.21,0
15.58,8,336,46.54,1,16.94,0,0,7,0,0,1,1,0.075,0.0,0
30.79,8,124,33.29,2,7.49,0,0,8,0,1,1,1,0.175,0.0,0
28.58,7,102,4.41,1,23.37,0,1,2,0,1,1,1,0.237,6.39,0
6.16,2,983,1.34,0,63.29,0,0,89,0,1,1,1,0.247,0.0,0
11.7,20,1448,5.11,2,31.59,2,2,84,0,1,1,1,0.107,22.92,0
17.1,17,42,8.62,3,24.66,0,0,1,0,1,0,1,0.247,32.02,0
3.91,13,724,6.69,3,14.74,0,0,26,0,1,1,1,0.138,30.81,0
31.42,2,302,22.3,0,23.85,0,0,21,0,1,1,1,0.104,0.0,0
23.36,16,246,4.47,1,152.3,0,0,6,0,1,1,1,0.227,8.23,0
5.62,3,585,29.35,2,50.44,0,0,11,0,1,1,0,0.293,8.39,0
44.89,20,155,3.84,2,27.74,0,0,12,0,0,1,0,0.479,3.54,0
61.31,17,10,6.73,3,12.69,0,0,0,0,1,1,1,0.339,39.05,0
37.6,14,120,8.91,1,5.47,0,2,10,0,1,1,1,0.288,2.67,0
21.67,18,102,5.16,0,10.08,0,1,9,0,1,1,1,0.054,0.0,0
54.13,21,17,21.81,1,20.64,1,0,0,0,0,1,0,0.141,8.51,0
59.16,5,194,7.9,1,12.33,0,0,8,0,1,1,1,0.189,0.2,0
40.75,14,322,32.71,1,8.15,0,1,15,0,1,1,1,0.19,5.87,0
13.14,6,666,49.69,0,23.86,0,0,60,0,1,1,1,0.041,3.89,0
39.51,11,197,29.47,3,8.64,1,0,19,0,1,1,1,0.07,37.01,0
99.04,15,108,11.09,4,37.01,0,0,5,0,1,1,1,0.131,35.17,0
16.5,8,131,10.69,0,52.89,0,1,12,0,1,1,0,0.309,0.0,0
244.19,19,1109,3.65,3,102.3,0,1,65,0,1,1,0,0.069,33.03,1
17.71,4,115,13.46,0,11.48,0,0,2,0,1,1,1,0.227,11.33,0
30.95,10,1057,45.78,1,16.31,0,0,35,0,1,1,0,0.154,0.0,0
15.29,1,296,1.26,2,11.55,0,0,14,0,1,1,1,0.253,16.31,0
37.46,21,1362,20.94,0,58.06,0,0,62,0,1,1,0,0.314,0.0,0
5.25,15,262,30.55,1,13.17,1,0,22,0,1,1,1,0.048,22.45,0
17.36,3,98,64.8,2,18.41,0,0,8,0,1,1,1,0.174,24.17,0
10.05,4,398,6.11,2,26.82,0,0,10,0,1,1,0,0.068,16.75,0
34.31,6,443,6.59,3,11.86,0,0,9,0,1,1,1,0.2,24.76,0
81.0,5,505,3.92,2,74.37,0,0,38,0,1,1,1,0.335,11.03,0
57.17,23,265,23.34,1,10.09,1,0,13,0,1,0,1,0.153,31.69,0
2.8,21,25,2.26,1,30.44,0,0,0,0,1,1,1,0.287,22.83,0
230.92,9,493,4.67,1,12.21,1,0,11,0,1,1,1,0.122,16.59,0
40.26,13,1352,5.25,1,18.01,1,2,46,0,1,1,1,0.081,19.56,0
13.78,7,1580,7.05,4,27.54,0,0,152,0,1,1,1,0.112,38.58,0
35.06,13,454,8.21,1,12.7,0,0,10,0,1,1,1,0.189,14.43,0
35.74,13,10,12.28,3,1.61,0,0,0,0,1,0,0,0.106,28.19,0
15.38,19,56,44.46,1,65.4,0,1,1,0,1,1,1,0.11,6.74,0
36.52,22,898,4.26,0,5.86,0,0,82,0,1,1,0,0.259,0.0,0
16.32,2,885,22.66,2,18.01,0,0,52,0,1,1,1,0.117,27.45,0
20.0,0,1460,16.92,1,27.6,0,1,138,0,1,1,1,0.112,13.29,0
15.09,8,415,1.85,0,26.47,0,1,18,0,1,1,0,0.155,0.0,0
7.15,8,997,24.94,1,29.91,0,0,50,0,1,1,1,0.09,11.97,0
34.67,21,871,1.42,3,22.43,0,1,68,0,1,0,1,0.149,29.28,0
53.8,1,445,20.14,1,30.07,0,0,42,0,1,1,1,0.261,8.61,0
50.14,15,765,18.87,1,36.59,0,0,21,0,1,1,1,0.166,0.0,0
68.03,7,67,17.54,1,80.19,0,0,3,0,1,1,0,0.127,23.74,0
41.44,5,510,4.86,1,17.13,0,0,49,0,1,1,0,0.051,11.95,0
17.59,22,1534,12.78,0,74.25,0,0,67,0,1,1,1,0.154,0.0,0
69.38,12,88,21.51,1,21.64,0,0,8,0,1,1,1,0.05,5.97,0
7.71,0,681,15.22,0,43.06,0,0,46,0,1,1,1,0.269,0.0,0
12.17,18,193,24.47,2,32.84,1,0,10,0,1,0,1,0.284,25.17,0
11.42,14,849,17.47,1,12.42,1,0,37,0,1,1,1,0.303,11.3,0
88.24,0,597,4.81,3,8.19,0,2,35,0,1,1,0,0.288,30.32,0
76.92,9,1303,2.49,1,37.95,0,0,92,0,1,0,0,0.261,4.08,0
48.78,0,622,14.99,2,10.78,0,1,47,0,1,1,0,0.115,16.44,0
87.53,11,264,21.39,2,12.3,0,2,6,0,1,0,1,0.094,17.96,0
12.44,10,5,2.3,1,20.59,0,0,0,0,1,1,0,0.202,16.06,0
42.46,16,787,2.88,2,64.17,0,0,71,0,1,1,0,0.315,20.41,0
26.44,3,263,0.18,3,79.43,0,0,13,0,1,1,1,0.078,20.84,0
69.89,22,555,11.38,0,8.93,0,0,20,0,1,1,1,0.407,12.67,0
26.7,6,56,11.72,1,2.99,0,0,4,0,0,1,1,0.319,2.94,0
20.39,11,1108,10.4,2,23.71,0,0,28,0,1,1,0,0.272,13.43,0
51.47,12,286,5.7,1,15.68,0,0,26,0,1,1,0,0.22,10.12,0
71.96,4,1261,8.37,2,100.73,1,0,74,1,1,1,0,0.071,13.55,0
15.36,5,614,21.8,1,48.46,0,1,44,0,1,1,1,0.358,6.59,0
28.19,1,65,3.01,1,13.91,0,0,2,0,1,1,0,0.353,7.3,0
10.4,20,433,3.38,1,9.17,0,0,22,0,0,0,1,0.096,5.91,0
2.46,6,1204,16.49,2,39.22,0,0,77,0,1,1,0,0.131,9.81,0
36.62,13,805,30.25,1,16.29,0,0,79,0,1,1,0,0.173,8.28,0
55.09,21,271,6.24,2,13.74,0,0,20,0,1,1,0,0.042,24.28,0
38.94,13,1551,40.49,2,34.42,0,1,146,0,1,1,1,0.204,19.16,0
4.26,9,156,0.89,0,11.61,1,0,15,0,1,1,1,0.43,24.02,0
21.1,3,235,1.89,0,32.72,0,0,19,0,1,1,1,0.102,0.0,0
3.26,2,693,9.24,1,37.77,1,0,13,1,1,1,1,0.188,22.97,0
117.88,22,133,19.28,2,9.21,0,1,5,0,1,1,1,0.215,12.56,0
10.11,13,362,6.95,3,37.5,2,1,30,0,1,1,0,0.12,50.77,0
105.15,5,652,12.14,0,26.55,0,0,11,0,1,1,0,0.156,0.0,0
77.16,22,516,0.43,1,5.35,0,0,29,0,1,1,0,0.131,12.71,0
12.18,14,84,9.29,2,32.27,1,0,6,1,1,1,0,0.443,43.55,0
9.65,7,497,4.17,3,15.58,0,1,46,0,1,1,0,0.247,28.91,0
42.54,4,425,10.9,2,20.32,0,0,22,0,0,0,0,0.149,9.78,0
12.88,2,408,11.19,1,44.78,1,0,34,0,1,1,0,0.064,23.31,0
33.2,2,874,20.99,0,19.61,0,0,47,0,1,1,1,0.348,0.0,0
18.49,12,102,11.64,1,98.88,0,0,2,0,1,1,0,0.24,23.0,0
5.05,1,696,14.29,1,3.63,0,0,38,0,1,1,0,0.175,4.4,0
3.22,23,715,11.31,1,30.32,1,0,38,0,1,1,1,0.197,28.19,0
37.59,0,641,69.65,4,14.06,1,0,38,0,1,1,0,0.137,59.26,1
17.09,11,353,23.53,2,15.78,0,0,33,0,1,1,1,0.423,18.72,0
17.23,7,252,21.14,3,11.78,1,0,17,1,1,1,0,0.244,27.19,0
60.09,18,251,14.8,2,44.43,0,0,6,0,1,1,1,0.101,8.69,0
96.88,8,662,11.27,1,9.41,1,0,34,0,1,1,1,0.241,17.27,0
22.82,13,344,6.34,3,96.41,0,0,18,1,1,0,1,0.324,23.74,0
21.31,17,207,22.98,2,49.98,0,0,17,0,0,1,1,0.177,14.92,0
49.41,9,491,3.15,2,15.57,0,0,29,1,1,1,1,0.162,23.86,0
7.71,8,907,0.56,0,18.94,1,1,47,0,1,1,1,0.128,4.61,0
37.46,5,32,17.97,4,53.47,0,1,0,0,1,1,1,0.056,31.28,0
52.03,0,1790,2.35,4,31.47,0,0,146,0,1,1,0,0.138,38.07,0
59.16,4,51,35.12,3,76.49,1,0,4,0,1,1,1,0.176,42.5,1
4.32,9,358,22.09,1,22.93,0,1,11,0,1,1,0,0.251,0.0,0
13.99,12,411,13.83,1,59.12,1,0,29,0,1,1,1,0.195,26.55,0
12.45,21,74,5.65,2,47.07,1,0,1,0,1,1,0,0.059,20.21,0
33.11,22,1236,15.24,1,47.0,0,0,80,0,1,1,0,0.126,8.45,0
48.46,3,319,9.72,1,24.13,0,1,19,0,1,1,1,0.547,10.02,0
133.85,0,77,5.16,0,40.01,0,0,2,0,1,1,1,0.091,8.87,0
18.27,20,622,43.53,2,18.83,1,0,44,0,1,1,1,0.199,17.5,0
18.22,1,544,2.65,1,14.96,1,0,13,0,1,1,1,0.313,7.91,0
94.6,23,1647,21.0,2,31.11,0,0,139,0,1,1,0,0.026,5.97,0
40.31,3,291,24.14,1,46.49,0,0,8,0,1,1,0,0.122,5.23,0
106.45,16,156,45.48,1,27.76,0,0,8,1,1,1,1,0.216,12.76,0
39.99,9,31,11.96,0,9.12,0,0,2,0,1,1,1,0.214,1.23,0
9.42,22,660,11.48,1,21.42,1,0,14,0,1,1,1,0.115,24.97,0
7.9,11,480,37.94,2,33.45,0,0,40,1,1,0,1,0.286,11.8,0
6.35,1,1799,24.22,0,95.35,0,1,142,0,1,1,0,0.161,0.0,0
58.09,2,623,21.64,1,54.9,0,0,25,0,1,1,0,0.073,19.5,0
98.36,13,1353,23.35,2,65.6,0,0,123,0,1,0,1,0.033,33.14,0
190.44,14,2389,10.19,2,4.26,1,0,221,0,1,1,1,0.28,16.22,0
69.62,12,280,0.63,0,114.51,0,0,21,0,1,0,0,0.013,5.12,0
95.86,8,81,3.31,0,39.86,0,0,6,1,1,1,0,0.103,0.0,0
16.78,1,109,15.45,2,10.7,0,0,3,0,1,1,1,0.067,5.76,0
9.43,18,192,7.57,3,10.05,0,1,10,0,1,1,1,0.109,25.36,0
70.11,15,356,14.0,1,15.94,0,0,34,0,1,1,0,0.089,13.21,0
45.5,10,65,12.03,2,13.73,0,0,1,0,1,1,1,0.368,19.44,0
33.36,11,180,8.66,0,33.8,0,0,9,0,0,1,1,0.204,1.29,0
44.14,0,184,4.01,2,15.9,1,0,17,0,1,1,1,0.096,20.87,0
41.4,1,2,19.04,0,33.57,0,0,0,0,1,1,0,0.192,10.66,0
108.18,15,219,35.96,2,23.91,0,0,4,0,1,1,0,0.21,8.07,0
109.4,1,62,22.04,0,60.7,0,0,5,0,1,1,1,0.08,2.06,0
51.64,18,281,1.92,1,25.23,0,0,12,0,1,1,1,0.455,7.73,0
69.81,9,109,11.58,0,7.27,0,0,2,0,1,1,0,0.04,0.0,0
50.1,18,863,27.06,1,11.31,0,0,74,0,1,1,0,0.49,10.66,0
18.89,9,42,13.41,2,42.6,1,0,3,0,1,1,0,0.167,26.75,0
63.85,15,1004,8.69,0,88.95,1,0,61,0,1,1,1,0.15,32.6,0
7.43,12,434,5.02,0,38.01,0,0,20,0,0,0,0,0.205,0.0,0
85.96,15,307,6.02,3,142.94,1,0,24,0,1,1,0,0.15,46.71,0
9.07,17,399,4.16,0,5.54,0,0,26,0,1,1,1,0.255,2.44,0
39.88,23,236,3.27,3,30.61,0,0,8,0,1,1,0,0.23,18.87,0
12.87,7,68,13.33,1,7.93,0,0,6,0,1,1,1,0.224,16.89,0
52.11,23,726,10.68,2,45.01,0,0,44,0,1,1,1,0.435,17.45,1
28.96,17,1315,19.91,3,76.91,0,2,115,0,1,1,1,0.363,14.78,0
6.08,12,1499,5.52,5,8.56,0,0,35,0,1,1,1,0.344,58.68,0
45.64,6,555,9.27,1,63.23,0,0,19,1,1,1,0,0.114,5.51,0
16.81,20,264,17.11,2,121.52,1,0,11,0,1,1,0,0.266,37.38,0
72.32,22,325,49.55,0,13.5,1,0,28,0,1,1,1,0.061,4.39,0
30.0,23,535,6.44,0,108.18,0,1,47,0,1,1,0,0.063,0.0,0
44.5,17,866,5.31,1,13.87,0,0,70,0,1,1,0,0.365,4.42,0
11.5,5,235,8.95,3,31.7,0,0,15,0,1,1,0,0.28,34.56,0
16.62,8,1243,19.3,3,215.95,0,0,67,0,1,1,0,0.109,29.38,0
18.94,5,196,48.88,1,18.31,0,0,4,0,1,0,1,0.043,0.0,0
70.58,17,378,11.54,1,21.48,1,0,26,0,1,1,0,0.018,20.73,0
160.35,16,1627,25.1,1,26.12,0,0,140,0,1,1,0,0.372,12.01,0
13.39,11,1392,9.37,1,19.57,0,0,122,0,1,0,1,0.17,10.94,0
87.96,2,595,0.61,2,118.1,0,0,21,0,1,1,0,0.165,20.85,0
3.42,4,196,33.69,0,30.76,0,1,12,0,0,0,0,0.232,0.0,0
9.08,6,124,5.13,2,120.7,1,0,11,0,1,1,0,0.107,19.28,0
11.49,9,42,2.24,0,60.48,1,0,3,0,1,1,1,0.262,9.34,0
7.75,9,617,83.44,1,10.84,0,0,18,0,1,1,0,0.176,0.0,0
6.15,18,350,6.4,2,56.9,0,0,17,0,1,0,0,0.112,18.36,0
45.29,3,425,2.2,2,24.6,0,0,10,0,1,0,1,0.208,11.11,0
24.19,9,320,5.6,2,28.69,0,0,27,0,1,1,0,0.204,22.19,0
43.79,17,330,10.82,1,123.32,0,0,22,0,1,1,1,0.437,0.0,0
59.77,2,423,1.38,4,18.36,0,0,31,0,1,1,1,0.195,39.12,0
39.08,20,1228,6.52,0,26.05,0,0,37,0,1,1,0,0.338,8.95,0
57.84,2,15,16.58,0,102.2,1,0,1,1,1,1,0,0.323,0.55,0
27.95,4,809,37.14,2,24.19,0,0,28,0,1,1,0,0.14,13.42,0
9.14,15,248,7.6,1,34.91,0,0,24,0,1,1,0,0.114,5.1,0
86.3,19,683,12.47,1,21.2,0,0,61,0,1,1,1,0.187,0.0,0
16.62,12,1483,15.16,2,21.69,0,0,26,0,1,1,1,0.079,10.78,0
11.76,10,183,1.1,2,16.3,0,0,13,0,0,1,1,0.34,12.71,0
25.08,12,47,6.28,3,9.52,0,0,2,0,1,1,1,0.249,18.11,0
12.03,18,132,17.29,2,16.25,0,0,9,0,1,1,1,0.521,18.17,0
19.74,5,126,19.96,3,35.62,0,0,3,0,1,1,1,0.09,19.55,0
42.27,23,677,6.6,1,12.52,0,1,26,0,1,1,0,0.049,7.93,0
42.45,12,32,0.1,0,22.39,0,0,0,0,1,0,1,0.106,0.0,0
12.21,3,26,0.1,1,61.81,1,0,1,1,1,1,1,0.311,9.33,0
18.4,21,591,11.59,3,28.76,0,0,39,0,1,1,0,0.221,41.42,0
87.74,4,407,12.03,4,161.26,0,0,36,0,1,1,1,0.134,30.95,0
49.22,18,270,12.17,1,44.92,1,0,9,0,1,1,1,0.069,14.49,0
238.67,4,428,19.19,2,6.13,0,0,38,0,1,1,1,0.022,12.36,0
97.53,20,664,38.13,1,12.34,0,0,55,0,1,0,0,0.387,2.23,0
94.09,13,55,69.34,2,3.94,0,1,3,0,0,1,0,0.204,17.03,0
7.48,3,403,18.11,2,22.87,1,0,35,0,1,1,1,0.039,30.02,0
64.32,11,870,10.82,2,82.19,1,0,38,0,1,1,0,0.048,44.51,0
28.41,5,225,2.28,2,32.62,0,0,21,0,1,1,0,0.126,19.89,0
17.27,18,720,7.27,2,15.13,0,0,22,0,1,1,1,0.218,14.2,0
35.45,9,934,12.75,1,101.08,1,0,60,1,1,1,0,0.053,18.23,0
77.11,0,860,128.41,0,13.61,0,2,47,0,1,1,0,0.157,2.24,1
49.44,22,525,2.04,0,47.63,0,0,41,1,1,1,0,0.457,0.0,0
12.45,22,632,23.63,0,14.96,0,0,28,0,1,1,0,0.194,0.0,0
62.96,15,775,102.75,2,38.48,0,0,72,0,1,1,1,0.371,30.58,0
15.84,3,662,24.54,2,18.66,2,0,16,0,1,1,1,0.512,32.94,0
37.21,8,300,21.86,0,10.79,0,1,20,0,1,0,0,0.035,5.17,0
22.12,17,87,4.49,0,7.52,0,0,1,0,1,1,1,0.185,6.39,0
24.07,16,185,0.05,0,40.3,1,0,18,0,1,1,0,0.353,8.89,0
64.47,14,116,3.84,1,54.45,2,0,3,0,1,1,0,0.14,35.92,0
10.59,18,224,23.4,1,42.65,1,0,18,0,1,1,0,0.157,24.91,0
209.6,6,336,1.7,2,27.83,0,0,26,0,1,1,1,0.304,25.44,0
4.85,17,1598,5.27,2,7.36,0,0,156,0,1,1,1,0.185,6.26,0
16.48,5,1603,12.4,2,29.45,0,0,151,0,1,1,1,0.156,11.47,0
43.39,18,734,13.01,3,30.25,1,0,65,0,0,1,1,0.241,32.81,0
53.75,20,1960,11.75,0,135.92,0,0,137,0,1,0,1,0.124,4.1,0
27.1,11,3111,59.36,1,18.78,0,0,187,0,1,1,1,0.051,13.49,0
28.29,2,1083,0.19,2,19.83,0,1,36,0,1,1,0,0.101,4.88,0
45.18,0,41,10.03,0,32.74,0,0,2,0,1,1,1,0.254,0.0,0
23.78,4,278,10.53,1,25.58,0,0,21,0,1,1,1,0.233,0.97,0
120.68,0,382,5.21,1,25.15,0,1,36,0,1,1,1,0.163,8.31,0
69.36,7,66,11.17,0,10.68,0,0,2,0,1,1,0,0.085,13.95,0
71.72,6,827,16.78,1,37.83,0,0,38,0,1,1,0,0.162,0.73,0
11.4,14,80,16.76,2,23.8,0,0,4,0,1,1,1,0.088,18.6,0
27.68,10,242,1.38,2,9.54,1,0,17,0,1,1,0,0.209,5.72,0
22.19,17,36,24.33,2,16.99,0,0,3,0,1,1,1,0.269,11.42,0
10.96,13,372,40.04,2,10.33,0,0,14,0,1,0,0,0.14,39.66,0
42.96,8,454,1.98,4,25.52,0,1,28,0,1,1,1,0.151,34.81,0
17.5,4,664,8.08,0,84.97,2,0,25,0,1,1,0,0.047,15.07,0
57.71,22,207,10.75,0,14.99,1,0,11,0,1,1,0,0.237,6.2,0
10.28,3,446,2.17,1,25.31,0,0,42,0,1,1,0,0.291,0.0,0
167.17,11,662,10.5,0,27.49,0,0,59,0,1,1,0,0.11,0.0,0
12.23,0,718,3.48,3,81.0,0,0,39,0,1,1,0,0.268,34.4,0
37.31,23,180,41.08,0,26.92,0,1,8,0,1,1,1,0.193,0.0,0
66.15,12,35,8.93,0,10.4,1,0,2,0,1,1,1,0.15,20.53,0
16.93,0,19,79.18,0,207.18,0,0,1,0,1,1,1,0.288,5.65,0
70.28,2,731,0.71,1,61.78,0,0,19,0,1,1,1,0.04,0.0,0
8.77,21,243,2.05,0,4.02,0,0,8,0,1,1,0,0.188,0.0,0
128.01,7,72,8.78,0,33.84,0,0,1,0,1,1,0,0.181,0.0,0
30.39,23,102,31.11,0,63.84,1,0,1,0,1,1,1,0.134,9.81,0
16.5,17,727,12.15,3,28.08,0,0,59,1,1,1,0,0.162,21.64,0
22.22,15,457,19.77,3,36.7,0,0,21,0,1,1,0,0.102,26.69,0
67.28,19,348,8.26,1,26.36,0,1,27,0,1,0,0,0.177,2.75,0
16.7,19,488,0.62,0,18.78,0,0,28,0,1,1,0,0.21,0.0,0
14.16,15,74,15.65,2,9.88,0,0,5,1,0,1,0,0.331,24.34,0
24.01,1,192,15.08,2,19.49,1,0,11,0,1,1,0,0.197,26.04,1
9.24,16,234,1.11,1,4.15,0,0,13,0,1,0,0,0.082,25.96,0
185.03,9,189,2.81,0,113.27,0,0,17,0,1,1,0,0.179,0.0,0
17.01,6,999,9.7,2,27.64,0,0,69,1,1,1,1,0.266,10.66,0
68.83,9,435,8.88,5,9.63,2,1,11,0,1,1,0,0.086,51.9,0
36.95,18,653,20.94,1,27.88,0,0,41,0,1,1,0,0.128,3.98,0
11.19,19,135,7.35,2,74.73,0,1,3,0,1,1,0,0.065,15.59,0
29.79,8,153,16.33,2,46.98,0,0,9,0,1,1,1,0.528,18.21,0
65.63,21,128,18.28,2,11.76,0,0,9,1,1,1,0,0.198,19.06,0
24.82,16,582,15.53,2,20.28,0,1,19,1,1,1,1,0.267,16.79,0
98.8,8,215,13.6,2,54.25,0,0,6,0,0,1,1,0.047,15.49,0
83.22,8,260,24.57,2,15.17,0,1,8,0,0,0,1,0.116,16.18,0
75.11,4,617,16.06,0,36.62,0,0,52,0,1,1,0,0.033,1.06,0
18.92,23,1784,26.95,1,17.37,0,0,53,0,1,0,1,0.147,0.0,0
10.18,6,88,15.19,1,25.4,0,0,7,0,1,1,1,0.408,0.0,0
16.22,10,32,2.6,3,67.59,0,0,0,0,1,1,1,0.129,25.73,0
36.46,7,108,5.55,0,16.32,0,2,9,0,1,1,0,0.067,0.1,0
51.72,13,664,6.02,0,7.12,0,0,24,0,1,0,1,0.149,0.0,0
3.42,1,108,1.48,2,165.79,0,0,3,0,1,1,0,0.139,15.85,0
29.72,9,439,17.68,0,21.15,0,0,30,0,1,1,1,0.255,0.0,0
35.1,20,446,13.56,2,35.43,1,0,39,0,1,1,1,0.258,23.74,0
22.7,23,174,13.37,2,146.53,0,0,13,0,1,1,0,0.046,11.72,0
108.99,15,36,9.77,0,42.19,2,0,2,0,1,1,1,0.135,28.09,0
45.69,15,255,11.75,1,25.4,2,1,9,0,1,1,1,0.173,29.22,0
111.07,18,103,0.12,2,27.93,0,0,5,0,1,1,1,0.162,14.09,0
24.14,10,102,1.52,0,127.74,0,0,8,0,1,1,0,0.255,0.0,0
76.51,5,370,17.25,0,55.65,0,0,30,0,1,1,1,0.42,3.75,0
153.71,5,559,4.55,1,18.53,1,0,19,0,1,1,1,0.351,27.12,0
111.24,6,39,1.71,2,56.48,0,0,3,0,1,0,1,0.35,12.23,0
10.05,15,432,5.98,1,17.18,0,0,15,0,1,1,0,0.098,0.0,0
23.25,12,141,4.41,0,33.79,0,0,13,0,1,1,1,0.299,6.48,0
21.22,2,559,0.45,0,47.52,0,0,43,1,1,1,0,0.087,9.84,0
48.87,23,831,7.93,1,15.35,0,0,62,0,0,1,1,0.171,3.32,0
59.52,23,823,0.41,2,18.75,1,0,53,0,1,1,1,0.446,16.98,0
12.95,8,231,0.01,1,17.73,2,1,20,0,1,0,0,0.249,31.18,0
32.07,23,419,23.59,2,10.3,0,0,37,1,1,0,0,0.125,8.17,0
3.98,2,789,5.67,2,28.62,0,0,29,0,1,1,0,0.356,28.4,0
126.72,5,31,12.58,0,25.68,0,0,2,0,1,1,0,0.132,4.83,0
17.95,16,465,5.3,1,34.17,1,0,14,0,0,1,1,0.273,14.09,0
31.69,2,906,39.89,3,37.16,0,0,44,0,0,1,1,0.274,18.93,0
21.98,1,233,19.59,0,17.98,0,0,21,1,1,1,1,0.24,0.0,0
94.26,11,304,6.91,4,52.81,0,0,12,0,1,1,1,0.187,38.33,0
1.76,23,600,3.55,1,29.95,0,0,31,0,1,1,1,0.191,0.0,0
29.47,5,35,2.22,0,8.42,0,0,1,1,1,1,0,0.169,0.0,0
26.96,9,244,21.56,3,35.56,0,0,15,0,1,1,1,0.027,33.29,0
19.04,10,175,9.05,1,16.02,0,1,15,0,1,1,0,0.039,0.0,0
168.38,15,9,3.96,2,3.15,0,0,0,0,1,1,0,0.16,27.22,0
12.34,15,109,37.82,3,115.11,0,0,10,0,1,1,0,0.202,25.48,0
64.83,23,252,7.42,1,5.97,0,0,22,0,1,1,1,0.045,12.08,0
42.79,17,110,11.76,0,12.83,1,0,7,0,1,1,1,0.058,1.24,0
105.8,21,461,29.26,0,21.88,0,0,24,0,1,1,0,0.015,0.0,0
15.38,22,298,26.88,0,30.42,0,0,13,0,1,1,1,0.225,0.0,0
14.4,23,20,15.24,2,31.47,0,0,1,0,1,1,1,0.186,0.0,0
89.66,8,161,32.92,0,20.46,0,3,13,0,1,1,0,0.213,0.0,0
45.85,20,10,45.58,0,7.35,0,0,0,0,1,0,1,0.275,0.0,0
6.39,18,222,41.03,0,38.53,1,0,20,0,1,1,0,0.171,0.0,0
17.47,1,150,6.44,2,11.62,0,0,6,0,1,0,1,0.548,18.55,0
44.1,23,583,7.59,1,42.07,0,0,51,0,1,1,1,0.184,3.4,0
69.25,0,184,4.13,0,43.44,0,0,13,0,0,1,1,0.031,0.0,0
15.19,15,235,27.19,0,28.29,0,1,9,0,1,1,0,0.309,6.39,0
1.63,21,646,1.95,1,11.56,1,0,33,1,1,1,0,0.097,23.93,0
50.56,17,328,6.58,1,18.66,0,0,6,0,1,1,0,0.476,8.74,0
8.84,2,406,0.15,1,116.45,0,0,37,0,1,1,0,0.566,17.07,0
3.99,23,921,13.54,1,24.1,0,0,74,0,0,1,1,0.123,12.23,0
1.76,0,116,16.11,1,7.77,0,1,7,0,1,1,0,0.11,0.0,0
67.63,5,2263,4.29,0,46.74,0,0,220,0,1,1,0,0.038,12.18,0
34.08,18,1152,20.02,0,15.42,0,1,107,0,1,1,1,0.219,6.95,0
23.91,21,169,7.21,1,69.82,1,1,15,0,1,1,1,0.219,19.26,0
120.18,18,1117,5.6,2,4.11,1,0,46,0,1,1,1,0.089,17.19,0
56.67,10,701,46.91,3,34.19,0,0,24,0,1,1,0,0.158,21.51,0
150.85,7,1335,13.33,1,132.67,2,0,104,0,1,1,1,0.374,30.77,0
7.44,4,587,4.36,2,50.15,0,0,25,0,1,1,0,0.105,9.37,0
28.95,19,561,61.33,1,46.94,1,0,22,0,1,1,1,0.029,29.55,0
5.95,8,2,7.35,2,14.24,0,0,0,0,1,1,1,0.521,13.67,0
23.82,14,322,15.65,1,11.94,1,0,7,0,1,1,1,0.269,5.96,0
23.37,20,112,19.3,2,18.41,0,0,8,0,1,1,0,0.058,24.52,0
56.07,13,196,8.23,1,42.35,1,0,3,0,1,0,1,0.118,12.64,0
31.36,3,1927,11.52,3,22.27,1,0,122,0,1,1,1,0.119,34.08,0
55.89,23,45,4.11,2,7.55,0,0,1,0,1,1,1,0.379,16.65,0
60.55,23,641,9.41,3,46.88,0,0,46,0,1,1,0,0.166,20.46,0
258.51,7,95,5.58,3,28.38,0,0,9,0,1,1,1,0.341,34.16,1
21.86,19,4,11.89,7,37.03,2,2,0,0,1,1,0,0.391,74.78,1
11.69,16,348,16.62,1,20.12,0,1,16,0,1,1,1,0.169,0.0,0
38.32,1,88,14.28,1,28.61,0,0,2,0,1,1,1,0.141,0.0,0
13.43,19,1683,22.49,0,42.64,0,0,75,0,1,1,1,0.39,8.86,0
131.89,15,114,0.64,2,19.06,0,0,6,0,1,1,1,0.46,22.46,1
22.57,9,107,1.23,0,12.98,0,0,9,0,1,1,1,0.166,0.0,0
17.02,1,16,3.45,0,8.99,0,0,1,0,1,0,1,0.256,0.0,0
18.7,10,200,63.82,1,25.95,1,0,18,0,1,1,0,0.162,21.81,0
61.46,9,12,24.16,0,31.55,0,1,0,0,1,1,0,0.324,7.14,0
25.59,18,345,38.68,1,53.4,0,0,19,0,1,0,0,0.406,4.31,0
15.77,13,352,4.76,1,48.7,0,0,13,0,1,1,0,0.181,0.0,0
158.44,10,27,12.79,2,26.71,1,1,1,0,1,1,1,0.175,27.35,1
12.73,8,137,12.14,1,31.7,0,0,12,0,1,1,0,0.199,0.0,0
